pair,open_date,close_date,open_rate,close_rate,amount,stake_amount,profit_abs,profit_ratio,exit_reason,trade_duration,is_short
ETH/USDT,2025-07-02 16:10:00+00:00,2025-07-02 17:00:00+00:00,2535.93,2564.349467680608,0.07,177.5151,1.775151,0.009994003597841295,roi,50,False
SOL/USDT,2025-07-02 16:10:00+00:00,2025-07-02 17:40:00+00:00,152.64,151.43,1.2,183.168,-1.6709304,-0.009116922404209466,exit_signal,90,False
ETH/USDT,2025-07-02 17:05:00+00:00,2025-07-02 18:45:00+00:00,2564.75,2580.6609965979587,0.07,179.5325,0.8976625,0.004997001798920648,roi,100,False
SOL/USDT,2025-07-02 19:25:00+00:00,2025-07-02 20:25:00+00:00,152.32,153.26495097058233,1.2,182.784,0.91392,0.004997001798920648,roi,60,False
ETH/USDT,2025-07-02 19:55:00+00:00,2025-07-02 21:55:00+00:00,2585.42,2597.96,0.07,180.9794,0.66009804,0.003645178504674006,roi,120,False
SOL/USDT,2025-07-02 20:30:00+00:00,2025-07-02 22:30:00+00:00,153.33,153.65,1.2,183.996,0.1629744,0.0008852185590752116,roi,120,False
ETH/USDT,2025-07-02 22:35:00+00:00,2025-07-02 23:10:00+00:00,2615.4,2588.18,0.07,183.078,-2.12395036,-0.011594384655434466,exit_signal,35,False
SOL/USDT,2025-07-02 22:40:00+00:00,2025-07-02 23:15:00+00:00,153.92,153.18,1.2,184.704,-1.109112,-0.006001206968126817,exit_signal,35,False
ETH/USDT,2025-07-03 01:25:00+00:00,2025-07-03 02:10:00+00:00,2582.05,2572.86,0.07,180.7435,-0.85980622,-0.004754199435180974,exit_signal,45,False
SOL/USDT,2025-07-03 05:35:00+00:00,2025-07-03 08:25:00+00:00,155.62,155.8068561136682,1.1,171.182,-0.01503981,-8.780591139889094e-05,roi,170,False
ETH/USDT,2025-07-03 13:35:00+00:00,2025-07-03 14:35:00+00:00,2603.87,2594.04,0.07,182.2709,-0.90641222,-0.0049699030332364166,exit_signal,60,False
BTC/USDT,2025-07-03 14:10:00+00:00,2025-07-03 14:55:00+00:00,110077.0,109510.0,0.001,110.077,-0.6987522,-0.006344042807125486,exit_signal,45,False
SOL/USDT,2025-07-06 13:35:00+00:00,2025-07-06 14:35:00+00:00,150.7,151.71,1.2,180.84,0.9942648,0.005494738989386725,roi,60,False
ETH/USDT,2025-07-06 14:00:00+00:00,2025-07-06 16:35:00+00:00,2557.35,2542.42,0.07,179.0145,-1.27700032,-0.007129224611707143,exit_signal,155,False
SOL/USDT,2025-07-06 14:45:00+00:00,2025-07-06 16:40:00+00:00,151.09,152.02732039223534,1.2,181.308,0.89436464,0.004929889155438279,roi,115,False
SOL/USDT,2025-07-06 16:45:00+00:00,2025-07-06 18:30:00+00:00,151.98,151.71,1.2,182.376,-0.5426568,-0.002973699396627322,exit_signal,105,False
ETH/USDT,2025-07-06 21:35:00+00:00,2025-07-06 23:05:00+00:00,2579.59,2571.01,0.07,180.5713,-0.8169252,-0.004521401456359465,exit_signal,90,False
SOL/USDT,2025-07-06 21:40:00+00:00,2025-07-06 23:05:00+00:00,153.06,151.95,1.2,183.672,-1.5516072,-0.008442641196936091,exit_signal,85,False
SOL/USDT,2025-07-07 14:00:00+00:00,2025-07-07 14:40:00+00:00,153.02,151.75,1.1,168.322,-1.5981482,-0.009488895605258724,exit_signal,40,False
SOL/USDT,2025-07-08 13:50:00+00:00,2025-07-08 14:10:00+00:00,152.22,151.45,1.2,182.664,-1.1426424,-0.0062516819168779904,exit_signal,20,False
ETH/USDT,2025-07-08 16:40:00+00:00,2025-07-08 17:20:00+00:00,2572.7,2608.1,0.07,180.089,2.2604064,0.012544080812366935,roi,40,False
SOL/USDT,2025-07-08 17:10:00+00:00,2025-07-08 18:10:00+00:00,151.02,152.0,1.2,181.224,0.9578256,0.00528214391719888,roi,60,False
ETH/USDT,2025-07-08 17:25:00+00:00,2025-07-08 19:35:00+00:00,2612.96,2604.53,0.07,182.9072,-0.80923458,-0.004421637477375188,exit_signal,130,False
ETH/USDT,2025-07-09 05:50:00+00:00,2025-07-09 08:25:00+00:00,2629.52,2618.01,0.06,157.7712,-0.89525838,-0.005671006793836625,exit_signal,155,False
SOL/USDT,2025-07-09 05:50:00+00:00,2025-07-09 08:50:00+00:00,153.01,152.48,1.1,168.311,-0.79915399,-0.0047452322494009455,exit_signal,180,False
ETH/USDT,2025-07-09 12:30:00+00:00,2025-07-09 14:35:00+00:00,2662.46,2641.0,0.06,159.7476,-1.47852456,-0.009249828962774225,exit_signal,125,False
SOL/USDT,2025-07-09 14:20:00+00:00,2025-07-09 14:40:00+00:00,154.46,153.4,1.1,169.906,-1.3691876,-0.008053668381646138,exit_signal,20,False
SOL/USDT,2025-07-09 16:15:00+00:00,2025-07-09 17:25:00+00:00,154.31,153.88,1.1,169.741,-0.6764054,-0.003982536924608245,exit_signal,70,False
ETH/USDT,2025-07-09 16:50:00+00:00,2025-07-09 17:35:00+00:00,2664.65,2653.67,0.06,159.879,-0.85025952,-0.005314954873359736,exit_signal,45,False
ETH/USDT,2025-07-09 18:10:00+00:00,2025-07-09 19:10:00+00:00,2700.59,2717.3437102261355,0.06,162.0354,0.810177,0.0049970017989206484,roi,60,False
SOL/USDT,2025-07-09 18:10:00+00:00,2025-07-09 19:20:00+00:00,154.78,155.74021212727635,1.1,170.258,0.85129,0.004997001798920648,roi,70,False
ETH/USDT,2025-07-09 19:20:00+00:00,2025-07-09 19:50:00+00:00,2736.01,2794.048234940965,0.06,164.1606,3.283212,0.01998800719568259,roi,30,False
SOL/USDT,2025-07-09 19:25:00+00:00,2025-07-09 20:45:00+00:00,155.67,156.63573344006403,1.1,171.237,0.856185,0.004997001798920648,roi,80,False
BTC/USDT,2025-07-09 20:10:00+00:00,2025-07-09 22:10:00+00:00,111129.7,111263.13570142085,0.001,111.1297,0.0,0.0,roi,120,False
SOL/USDT,2025-07-09 22:10:00+00:00,2025-07-10 00:25:00+00:00,157.49,156.91,1.1,173.239,-0.86277246,-0.004977257470522449,exit_signal,135,False
ETH/USDT,2025-07-09 19:55:00+00:00,2025-07-10 00:35:00+00:00,2791.11,2762.29,0.06,167.4666,-1.94573076,-0.011611652840548789,exit_signal,280,False
SOL/USDT,2025-07-10 02:15:00+00:00,2025-07-10 03:35:00+00:00,158.57,157.53,1.1,174.427,-1.352626,-0.007750032455143803,exit_signal,80,False
ETH/USDT,2025-07-10 07:20:00+00:00,2025-07-10 07:50:00+00:00,2809.6,2788.19,0.06,168.576,-1.48612044,-0.008810443375204946,exit_signal,30,False
ETH/USDT,2025-07-10 14:20:00+00:00,2025-07-10 14:30:00+00:00,2790.4,2763.18,0.06,167.424,-1.83312888,-0.010942455455625708,exit_signal,10,False
ETH/USDT,2025-07-10 16:20:00+00:00,2025-07-10 17:05:00+00:00,2777.7,2808.8289173504104,0.06,166.662,1.66662,0.009994003597841295,roi,45,False
SOL/USDT,2025-07-10 16:40:00+00:00,2025-07-10 17:40:00+00:00,158.47,159.4531038623174,1.1,174.317,0.871585,0.0049970017989206484,roi,60,False
ETH/USDT,2025-07-10 17:10:00+00:00,2025-07-10 18:40:00+00:00,2826.89,2797.95,0.06,169.6134,-1.93889424,-0.011424401615906386,exit_signal,90,False
SOL/USDT,2025-07-10 17:50:00+00:00,2025-07-10 18:40:00+00:00,159.65,158.63,1.1,175.615,-1.3320648,-0.007580594142731398,exit_signal,50,False
SOL/USDT,2025-07-10 20:10:00+00:00,2025-07-10 21:10:00+00:00,159.57,160.77,1.1,175.527,1.1085756,0.006311911292780639,roi,60,False
ETH/USDT,2025-07-10 21:20:00+00:00,2025-07-10 21:40:00+00:00,2873.09,2934.0360756453874,0.06,172.3854,3.447708,0.01998800719568259,roi,20,False
SOL/USDT,2025-07-10 21:20:00+00:00,2025-07-10 22:15:00+00:00,163.29,165.11994596758055,1.1,179.619,1.79619,0.009994003597841295,roi,55,False
ETH/USDT,2025-07-10 21:45:00+00:00,2025-07-10 22:55:00+00:00,2957.62,2975.9682529517713,0.06,177.4572,0.887286,0.0049970017989206484,roi,70,False
BTC/USDT,2025-07-10 21:20:00+00:00,2025-07-11 00:20:00+00:00,116384.5,115464.6,0.001,116.3845,-1.07060847,-0.009193376180727988,exit_signal,180,False
SOL/USDT,2025-07-10 22:20:00+00:00,2025-07-11 00:20:00+00:00,165.22,162.72,1.1,181.742,-2.9845101,-0.016411839133053278,exit_signal,120,False
ETH/USDT,2025-07-11 00:10:00+00:00,2025-07-11 00:20:00+00:00,2957.29,2918.51,0.06,177.4374,-2.5383288,-0.014296911000558044,exit_signal,10,False
ETH/USDT,2025-07-11 02:00:00+00:00,2025-07-11 03:15:00+00:00,2953.6,2971.923313988393,0.06,177.216,0.88608,0.004997001798920648,roi,75,False
SOL/USDT,2025-07-11 01:25:00+00:00,2025-07-11 03:25:00+00:00,164.37,164.68,1.1,180.807,0.123827,0.0006844466660637553,roi,120,False
ETH/USDT,2025-07-11 03:45:00+00:00,2025-07-11 04:35:00+00:00,2965.99,2952.66,0.06,177.9594,-1.0128714,-0.0056881740530427445,exit_signal,50,False
ETH/USDT,2025-07-11 05:10:00+00:00,2025-07-11 05:50:00+00:00,2991.81,3025.33838903342,0.06,179.5086,1.795086,0.009994003597841295,roi,40,False
SOL/USDT,2025-07-11 05:35:00+00:00,2025-07-11 06:40:00+00:00,165.76,164.66,1.0,165.76,-1.298252,-0.007827422272505222,exit_signal,65,False
ETH/USDT,2025-07-11 05:55:00+00:00,2025-07-11 07:00:00+00:00,3018.14,2988.73,0.06,181.0884,-1.98084732,-0.010932006270337741,exit_signal,65,False
ETH/USDT,2025-07-11 08:45:00+00:00,2025-07-11 09:35:00+00:00,3005.66,3039.3436021612965,0.06,180.3396,1.803396,0.009994003597841295,roi,50,False
ETH/USDT,2025-07-11 09:40:00+00:00,2025-07-11 10:15:00+00:00,3034.79,2998.3,0.05,151.7395,-2.0054927,-0.013208756625166455,exit_signal,35,False
SOL/USDT,2025-07-11 09:40:00+00:00,2025-07-11 11:15:00+00:00,165.23,164.04,1.0,165.23,-1.387562,-0.008392725062172646,exit_signal,95,False
SOL/USDT,2025-07-11 12:55:00+00:00,2025-07-11 13:50:00+00:00,164.52,166.36373023814286,1.1,180.972,1.80972,0.009994003597841295,roi,55,False
SOL/USDT,2025-07-11 13:55:00+00:00,2025-07-11 14:35:00+00:00,166.12,167.98166099659798,1.0,166.12,1.6612,0.009994003597841295,roi,40,False
ETH/USDT,2025-07-11 13:05:00+00:00,2025-07-11 15:10:00+00:00,2994.99,2978.93,0.06,179.6994,-1.17866112,-0.006555137899133581,exit_signal,125,False
SOL/USDT,2025-07-11 14:55:00+00:00,2025-07-11 15:10:00+00:00,166.55,165.02,1.0,166.55,-1.728942,-0.010374693826754081,exit_signal,15,False
ETH/USDT,2025-07-11 17:10:00+00:00,2025-07-11 18:15:00+00:00,2978.3,2996.776545927557,0.06,178.698,0.89349,0.004997001798920648,roi,65,False
ETH/USDT,2025-07-11 19:00:00+00:00,2025-07-11 20:35:00+00:00,2995.88,2985.3,0.06,179.7528,-0.85012248,-0.004726561769121685,exit_signal,95,False
SOL/USDT,2025-07-11 20:00:00+00:00,2025-07-11 20:35:00+00:00,164.53,163.26,1.1,180.983,-1.6133414,-0.00890898026673572,exit_signal,35,False
SOL/USDT,2025-07-13 14:30:00+00:00,2025-07-13 15:35:00+00:00,163.81,162.4,1.1,180.191,-1.7662986,-0.009796490703343699,exit_signal,65,False
ETH/USDT,2025-07-13 14:20:00+00:00,2025-07-13 16:50:00+00:00,3018.6,2983.95,0.05,150.93,-1.9275336,-0.01276338549881401,exit_signal,150,False
ETH/USDT,2025-07-13 17:35:00+00:00,2025-07-13 19:30:00+00:00,2991.37,3009.927628577146,0.06,179.4822,0.897411,0.004997001798920648,roi,115,False
SOL/USDT,2025-07-14 02:35:00+00:00,2025-07-14 03:15:00+00:00,163.96,165.79745447268363,1.0,163.96,1.6396,0.009994003597841295,roi,40,False
ETH/USDT,2025-07-14 02:30:00+00:00,2025-07-14 03:30:00+00:00,3002.19,3020.814752851711,0.06,180.1314,0.900657,0.004997001798920648,roi,60,False
SOL/USDT,2025-07-14 03:20:00+00:00,2025-07-14 04:05:00+00:00,165.61,167.4659455673404,1.0,165.61,1.6561,0.009994003597841295,roi,45,False
ETH/USDT,2025-07-14 03:35:00+00:00,2025-07-14 04:25:00+00:00,3012.11,3045.865885531319,0.06,180.7266,1.807266,0.009994003597841295,roi,50,False
BTC/USDT,2025-07-14 03:50:00+00:00,2025-07-14 05:15:00+00:00,120744.3,121493.36409845907,0.001,120.7443,0.6037215,0.004997001798920648,roi,85,False
ETH/USDT,2025-07-14 04:30:00+00:00,2025-07-14 05:50:00+00:00,3047.99,3024.59,0.05,152.3995,-1.3521774,-0.00886726386931695,exit_signal,80,False
SOL/USDT,2025-07-14 05:05:00+00:00,2025-07-14 05:50:00+00:00,167.15,166.29,1.0,167.15,-1.060064,-0.006338189308969209,exit_signal,45,False
BTC/USDT,2025-07-14 05:25:00+00:00,2025-07-14 07:30:00+00:00,122398.7,122545.66661997198,0.001,122.3987,0.0,0.0,roi,125,False
ETH/USDT,2025-07-14 07:40:00+00:00,2025-07-14 08:25:00+00:00,3043.51,3026.81,0.05,152.1755,-1.03233335,-0.006779766265970251,exit_signal,45,False
SOL/USDT,2025-07-14 07:40:00+00:00,2025-07-14 09:05:00+00:00,166.58,167.61341604962976,1.0,166.58,0.816184,0.004896713790671449,roi,85,False
ETH/USDT,2025-07-14 09:15:00+00:00,2025-07-14 10:05:00+00:00,3044.99,3035.24,0.05,152.2495,-0.6699069,-0.00439742131752072,exit_signal,50,False
SOL/USDT,2025-07-14 09:45:00+00:00,2025-07-14 10:05:00+00:00,167.77,166.64,1.0,167.77,-1.330646,-0.007926614359809934,exit_signal,20,False
SOL/USDT,2025-07-14 10:40:00+00:00,2025-07-14 11:25:00+00:00,167.51,166.7,1.0,167.51,-1.010526,-0.006029013479620425,exit_signal,45,False
ETH/USDT,2025-07-14 10:30:00+00:00,2025-07-14 12:00:00+00:00,3060.19,3051.71,0.05,153.0095,-0.607357,-0.003967026912168261,exit_signal,90,False
SOL/USDT,2025-07-14 13:05:00+00:00,2025-07-14 13:20:00+00:00,167.36,166.61,1.0,167.36,-0.950382,-0.005675263579901771,exit_signal,15,False
ETH/USDT,2025-07-14 13:50:00+00:00,2025-07-14 14:25:00+00:00,3058.65,3040.6,0.05,152.9325,-1.0854775,-0.00709349944607966,exit_signal,35,False
SOL/USDT,2025-07-14 13:50:00+00:00,2025-07-14 14:35:00+00:00,167.92,166.07,1.0,167.92,-2.050394,-0.012203218802401265,exit_signal,45,False
ETH/USDT,2025-07-15 13:30:00+00:00,2025-07-15 14:30:00+00:00,3031.66,3050.4675765459274,0.05,151.583,0.757915,0.004997001798920648,roi,60,False
ETH/USDT,2025-07-15 15:45:00+00:00,2025-07-15 16:40:00+00:00,3025.29,3059.1935901540924,0.05,151.2645,1.49744475,0.009893575967307966,roi,55,False
ETH/USDT,2025-07-15 17:30:00+00:00,2025-07-15 18:40:00+00:00,3076.03,3057.43,0.05,153.8015,-1.1140038,-0.007238783747368443,exit_signal,70,False
SOL/USDT,2025-07-15 17:45:00+00:00,2025-07-15 19:35:00+00:00,162.0,161.51,1.1,178.2,-0.7525166,-0.004220344336607912,exit_signal,110,False
ETH/USDT,2025-07-15 21:40:00+00:00,2025-07-15 22:50:00+00:00,3074.7,3093.7745847508504,0.05,153.735,0.768675,0.0049970017989206484,roi,70,False
SOL/USDT,2025-07-15 21:20:00+00:00,2025-07-15 23:00:00+00:00,161.52,162.5220252151291,1.1,177.672,0.88836,0.0049970017989206484,roi,100,False
ETH/USDT,2025-07-15 22:55:00+00:00,2025-07-15 23:35:00+00:00,3088.81,3123.425441264759,0.05,154.4405,1.544405,0.009994003597841295,roi,40,False
SOL/USDT,2025-07-15 23:05:00+00:00,2025-07-16 00:35:00+00:00,163.8,164.81616970182108,1.0,163.8,0.80660447,0.004921372390241069,roi,90,False
ETH/USDT,2025-07-15 23:40:00+00:00,2025-07-16 00:40:00+00:00,3130.65,3150.071683009806,0.05,156.5325,0.7669632,0.0048967677512413545,roi,60,False
SOL/USDT,2025-07-16 00:45:00+00:00,2025-07-16 02:05:00+00:00,165.09,163.37,1.0,165.09,-1.917076,-0.011605345230683383,exit_signal,80,False
ETH/USDT,2025-07-16 00:45:00+00:00,2025-07-16 02:20:00+00:00,3136.88,3118.37,0.05,156.844,-1.1131575,-0.007092971398309162,exit_signal,95,False
ETH/USDT,2025-07-16 05:05:00+00:00,2025-07-16 06:45:00+00:00,3141.11,3160.596573944367,0.05,157.0555,0.7852775,0.004997001798920647,roi,100,False
ETH/USDT,2025-07-16 06:50:00+00:00,2025-07-16 08:50:00+00:00,3157.11,3164.86,0.05,157.8555,0.18202725,0.0011524343411570435,roi,120,False
SOL/USDT,2025-07-16 09:40:00+00:00,2025-07-16 11:00:00+00:00,167.1,166.01,1.0,167.1,-1.289866,-0.007714497573149707,exit_signal,80,False
ETH/USDT,2025-07-16 13:10:00+00:00,2025-07-16 14:30:00+00:00,3180.79,3200.5227376425855,0.05,159.0395,0.7951975,0.004997001798920648,roi,80,False
SOL/USDT,2025-07-16 14:05:00+00:00,2025-07-16 15:25:00+00:00,167.29,166.5,1.0,167.29,-0.990274,-0.005915955477822159,exit_signal,80,False
BTC/USDT,2025-07-16 15:15:00+00:00,2025-07-16 16:10:00+00:00,119136.5,118581.0,0.001,119.1365,-0.71003723,-0.005956289324616106,exit_signal,55,False
SOL/USDT,2025-07-16 16:00:00+00:00,2025-07-16 16:20:00+00:00,168.42,171.99264758855313,1.0,168.42,3.3515569,0.01988806063232978,roi,20,False
ETH/USDT,2025-07-16 14:35:00+00:00,2025-07-16 16:25:00+00:00,3238.56,3258.6511266760053,0.05,161.928,0.79341705,0.004896875680727624,roi,110,False
ETH/USDT,2025-07-16 16:30:00+00:00,2025-07-16 17:30:00+00:00,3263.39,3285.82,0.05,163.1695,0.9250237,0.005665697440936246,roi,60,False
SOL/USDT,2025-07-16 16:25:00+00:00,2025-07-16 17:45:00+00:00,172.25,173.31859115469283,1.0,172.25,0.86125,0.004997001798920648,roi,80,False
ETH/USDT,2025-07-16 17:50:00+00:00,2025-07-16 18:30:00+00:00,3295.22,3343.28,0.05,164.761,2.203845,0.013367990519045496,roi,40,False
ETH/USDT,2025-07-16 18:40:00+00:00,2025-07-16 19:55:00+00:00,3357.11,3377.936577946768,0.05,167.8555,0.8392775,0.004997001798920648,roi,75,False
SOL/USDT,2025-07-16 17:50:00+00:00,2025-07-16 20:05:00+00:00,174.44,174.64945367220332,1.0,174.44,0.0,0.0,roi,135,False
SOL/USDT,2025-07-16 20:10:00+00:00,2025-07-16 21:10:00+00:00,174.16,175.24044026415848,1.0,174.16,0.8708,0.004997001798920648,roi,60,False
ETH/USDT,2025-07-16 20:00:00+00:00,2025-07-16 21:45:00+00:00,3382.98,3367.62,0.05,169.149,-0.970518,-0.00573421089321825,exit_signal,105,False
SOL/USDT,2025-07-16 21:15:00+00:00,2025-07-16 22:50:00+00:00,175.25,173.6,1.0,175.25,-1.85931,-0.010603110316406447,exit_signal,95,False
SOL/USDT,2025-07-17 00:25:00+00:00,2025-07-17 01:00:00+00:00,174.71,172.99,1.0,174.71,-1.92862,-0.011032359463607509,exit_signal,35,False
ETH/USDT,2025-07-17 00:05:00+00:00,2025-07-17 01:35:00+00:00,3380.92,3344.4,0.05,169.046,-2.0277596,-0.011988119646698076,exit_signal,90,False
ETH/USDT,2025-07-17 05:45:00+00:00,2025-07-17 06:25:00+00:00,3365.47,3425.3,0.05,168.2735,2.7877769,0.016557005332734416,roi,40,False
SOL/USDT,2025-07-17 05:30:00+00:00,2025-07-17 06:30:00+00:00,171.6,172.99,1.0,171.6,1.183246,0.0068912382174424955,roi,60,False
ETH/USDT,2025-07-17 06:30:00+00:00,2025-07-17 07:35:00+00:00,3424.67,3445.915701420852,0.05,171.2335,0.8561675,0.004997001798920648,roi,65,False
SOL/USDT,2025-07-17 06:35:00+00:00,2025-07-17 07:55:00+00:00,172.97,174.04305783470082,1.0,172.97,0.86485,0.004997001798920648,roi,80,False
ETH/USDT,2025-07-17 07:40:00+00:00,2025-07-17 09:25:00+00:00,3447.67,3469.0583870322193,0.05,172.3835,0.844675,0.004897037703148269,roi,105,False
SOL/USDT,2025-07-17 09:00:00+00:00,2025-07-17 09:40:00+00:00,173.64,176.88,1.0,173.64,3.029688,0.017437636934080052,roi,40,False
ETH/USDT,2025-07-17 09:30:00+00:00,2025-07-17 11:05:00+00:00,3474.54,3451.12,0.05,173.727,-1.3787698,-0.007931657336968302,exit_signal,95,False
SOL/USDT,2025-07-17 09:45:00+00:00,2025-07-17 11:35:00+00:00,177.39,175.49,1.0,177.39,-2.111728,-0.011897298173325554,exit_signal,110,False
SOL/USDT,2025-07-17 12:45:00+00:00,2025-07-17 13:20:00+00:00,177.25,175.57,1.0,177.25,-1.891692,-0.01066605170889004,exit_signal,35,False
ETH/USDT,2025-07-17 14:35:00+00:00,2025-07-17 15:10:00+00:00,3429.6,3409.5,0.05,171.48,-1.210173,-0.0070529935362785125,exit_signal,35,False
SOL/USDT,2025-07-17 17:50:00+00:00,2025-07-17 18:55:00+00:00,173.71,174.7876485891535,1.0,173.71,0.86855,0.0049970017989206484,roi,65,False
ETH/USDT,2025-07-17 17:50:00+00:00,2025-07-17 19:10:00+00:00,3419.72,3440.934992995797,0.05,170.986,0.85493,0.004997001798920648,roi,80,False
ETH/USDT,2025-07-17 19:15:00+00:00,2025-07-17 19:55:00+00:00,3442.17,3422.82,0.05,172.1085,-1.1734497,-0.006813992640506301,exit_signal,40,False
SOL/USDT,2025-07-17 19:20:00+00:00,2025-07-17 19:55:00+00:00,175.38,173.92,1.0,175.38,-1.66958,-0.009514077162095945,exit_signal,35,False
ETH/USDT,2025-07-17 21:05:00+00:00,2025-07-17 21:45:00+00:00,3438.24,3476.771406844106,0.05,171.912,1.71912,0.009994003597841295,roi,40,False
SOL/USDT,2025-07-17 21:05:00+00:00,2025-07-17 22:05:00+00:00,174.46,176.03,1.0,174.46,1.359706,0.007789124530555083,roi,60,False
BTC/USDT,2025-07-17 21:40:00+00:00,2025-07-17 22:55:00+00:00,120372.3,119659.4,0.001,120.3723,-0.85691902,-0.007114636647250768,exit_signal,75,False
ETH/USDT,2025-07-17 21:50:00+00:00,2025-07-17 23:10:00+00:00,3468.78,3490.2993476085653,0.05,173.439,0.867195,0.0049970017989206484,roi,80,False
SOL/USDT,2025-07-17 22:20:00+00:00,2025-07-18 00:20:00+00:00,176.86,177.0723594156494,1.0,176.86,-0.0175875,-9.93834322498212e-05,roi,120,False
ETH/USDT,2025-07-17 23:20:00+00:00,2025-07-18 00:45:00+00:00,3510.38,3532.157422453472,0.05,175.519,0.86020835,0.0048980026918983835,roi,85,False
SOL/USDT,2025-07-18 00:25:00+00:00,2025-07-18 01:05:00+00:00,176.78,179.14,1.0,176.78,2.146448,0.012134635724957151,roi,40,False
ETH/USDT,2025-07-18 00:50:00+00:00,2025-07-18 01:30:00+00:00,3528.37,3578.27,0.05,176.4185,2.2818008,0.012926266465680836,roi,40,False
ETH/USDT,2025-07-18 01:35:00+00:00,2025-07-18 02:35:00+00:00,3590.0,3618.24,0.05,179.5,1.1957528,0.00665758093890184,roi,60,False
SOL/USDT,2025-07-18 01:10:00+00:00,2025-07-18 03:10:00+00:00,180.05,180.2661897138283,1.0,180.05,0.0,0.0,roi,120,False
ETH/USDT,2025-07-18 02:45:00+00:00,2025-07-18 04:05:00+00:00,3600.24,3580.96,0.05,180.012,-1.179436,-0.006548056589240465,exit_signal,80,False
SOL/USDT,2025-07-18 03:15:00+00:00,2025-07-18 04:20:00+00:00,180.36,181.47890334200522,1.0,180.36,0.9018,0.004997001798920648,roi,65,False
SOL/USDT,2025-07-18 04:25:00+00:00,2025-07-18 05:05:00+00:00,181.73,183.76659795877524,1.0,181.73,1.8173,0.009994003597841295,roi,40,False
ETH/USDT,2025-07-18 04:35:00+00:00,2025-07-18 05:20:00+00:00,3604.85,3645.2485591354807,0.05,180.2425,1.802425,0.009994003597841293,roi,45,False
SOL/USDT,2025-07-18 05:10:00+00:00,2025-07-18 07:10:00+00:00,183.64,184.37,0.9,165.276,0.4582746,0.002771121034632542,roi,120,False
ETH/USDT,2025-07-18 05:40:00+00:00,2025-07-18 07:40:00+00:00,3653.63,3629.78,0.05,182.6815,-1.4110023,-0.007719206412670326,exit_signal,120,False
ETH/USDT,2025-07-18 11:10:00+00:00,2025-07-18 11:20:00+00:00,3625.29,3602.01,0.05,181.2645,-1.380819,-0.007613134427296916,exit_signal,10,False
SOL/USDT,2025-07-18 12:35:00+00:00,2025-07-18 13:30:00+00:00,179.22,181.22846908144888,1.0,179.22,1.7922,0.009994003597841295,roi,55,False
ETH/USDT,2025-07-18 13:00:00+00:00,2025-07-18 14:05:00+00:00,3639.6,3662.179067440464,0.05,181.98,0.9099,0.004997001798920648,roi,65,False
SOL/USDT,2025-07-18 13:35:00+00:00,2025-07-18 14:20:00+00:00,181.32,179.26,1.0,181.32,-2.276348,-0.012546784746271144,exit_signal,45,False
ETH/USDT,2025-07-18 14:10:00+00:00,2025-07-18 14:25:00+00:00,3663.11,3595.0,0.05,183.1555,-3.6232433,-0.01977047185372777,exit_signal,15,False
ETH/USDT,2025-07-18 17:25:00+00:00,2025-07-18 19:00:00+00:00,3598.4,3572.63,0.05,179.92,-1.5036309,-0.008352207994900704,exit_signal,95,False
ETH/USDT,2025-07-19 03:55:00+00:00,2025-07-19 06:15:00+00:00,3590.82,3577.01,0.05,179.541,-0.9055349,-0.0050405862998261445,exit_signal,140,False
SOL/USDT,2025-07-19 16:55:00+00:00,2025-07-19 17:35:00+00:00,177.5,176.82,1.0,177.5,-0.892592,-0.005025671920791187,exit_signal,40,False
SOL/USDT,2025-07-19 18:35:00+00:00,2025-07-19 19:10:00+00:00,177.33,176.34,1.0,177.33,-1.202202,-0.006775396781893645,exit_signal,35,False
SOL/USDT,2025-07-19 20:10:00+00:00,2025-07-19 21:05:00+00:00,177.57,176.77,1.0,177.57,-1.012604,-0.0056991428840392445,exit_signal,55,False
ETH/USDT,2025-07-19 22:00:00+00:00,2025-07-19 23:35:00+00:00,3571.83,3593.9886411847106,0.05,178.5915,0.8929575,0.004997001798920648,roi,95,False
SOL/USDT,2025-07-20 01:10:00+00:00,2025-07-20 02:10:00+00:00,179.21,177.51,1.0,179.21,-1.914032,-0.010673981750116272,exit_signal,60,False
ETH/USDT,2025-07-20 01:20:00+00:00,2025-07-20 03:25:00+00:00,3611.21,3615.5460536321793,0.05,180.5605,0.0,0.0,roi,125,False
ETH/USDT,2025-07-20 03:30:00+00:00,2025-07-20 04:30:00+00:00,3637.79,3660.357838703222,0.04,145.5116,0.727558,0.0049970017989206484,roi,60,False
SOL/USDT,2025-07-20 03:30:00+00:00,2025-07-20 04:55:00+00:00,177.99,177.54,1.0,177.99,-0.663318,-0.0037244802958103784,exit_signal,85,False
ETH/USDT,2025-07-20 08:45:00+00:00,2025-07-20 11:15:00+00:00,3704.79,3709.23841705023,0.04,148.1916,0.0,0.0,roi,150,False
SOL/USDT,2025-07-20 09:05:00+00:00,2025-07-20 11:50:00+00:00,180.86,181.07716229737844,0.9,162.774,0.0,0.0,roi,165,False
ETH/USDT,2025-07-20 11:45:00+00:00,2025-07-20 13:10:00+00:00,3731.44,3754.5888172903747,0.04,149.2576,0.746288,0.004997001798920647,roi,85,False
SOL/USDT,2025-07-20 12:25:00+00:00,2025-07-20 13:25:00+00:00,180.83,182.34,0.9,162.747,1.1628882,0.0071410894546057304,roi,60,False
